SampleID,Pn_multiseries_A_DOM_I_t,Pn_multiseries_A_DOM_II_t,Pn_multiseries_B_DOM_I_t,Pn_multiseries_B_DOM_II_t,Pn_delicatissima_A_DOM_I_t,Pn_delicatissima_A_DOM_II_t,Pn_delicatissima_B_DOM_I_t,Pn_delicatissima_B_DOM_II_t,Pn_subpacifica_A_DOM_I_t,Pn_subpacifica_A_DOM_II_t,Pn_subpacifica_B_DOM_I_t,Pn_subpacifica_B_DOM_II_t,Pn_galaxiae_A_DOM_I_t,Pn_galaxiae_A_DOM_II_t,Pn_galaxiae_B_DOM_I_t,Pn_galaxiae_B_DOM_II_t,Pn_hasleana_A_DOM_I_t,Pn_hasleana_A_DOM_II_t,Pn_hasleana_B_DOM_I_t,Pn_hasleana_B_DOM_II_t,Pn_multiseries_A_Unfil_I_t,Pn_multiseries_A_Unfil_II_t,Pn_multiseries_B_Unfil_I_t,Pn_multiseries_B_Unfil_II_t,Pn_delicatissima_A_Unfil_I_t,Pn_delicatissima_A_Unfil_II_t,Pn_delicatissima_B_Unfil_I_t,Pn_delicatissima_B_Unfil_II_t,Pn_subpacifica_A_Unfil_I_t,Pn_subpacifica_A_Unfil_II_t,Pn_subpacifica_B_Unfil_I_t,Pn_subpacifica_B_Unfil_II_t,Pn_galaxiae_A_Unfil_I_t,Pn_galaxiae_A_Unfil_II_t,Pn_galaxiae_B_Unfil_I_t,Pn_galaxiae_B_Unfil_II_t,Pn_hasleana_A_Unfil_I_t,Pn_hasleana_A_Unfil_II_t,Pn_hasleana_B_Unfil_I_t,Pn_hasleana_B_Unfil_II_t
2705,0.053871145,0.045201163,0.046099306,0.067959442,0.037791994,0.065605331,0.038236453,0.037704822,0.017847348,0.039013742,0.016063474,0.017481194,0.032601894,0.034142699,0.037064565,0.040819091,0.043204712,0.043616259,0.037664621,0.037057935,0.015963854,0.015217289,0.01690255,0.010131264,0.03151685,0.031544017,0.033215986,0.030376187,0.015074721,0.017237733,0.014343086,0.014718072,0.024702937,0.038252838,0.024441009,0.028348602,0.029187838,0.027692978,0.032677271,0.031584833
2707,0.018231973,0.026402632,0.03136073,0.030790592,0.017831452,0.02331389,0.020646733,0.025495997,0.020213353,0.021793168,0.019550926,0.021027415,0.015329625,0.017631058,0.011524447,0.015479604,0.009246753,0.008414373,0.016237462,0.020416707,0.014683,0.016724774,0.015840233,0.018544121,0.016764824,0.010961561,0.012829109,0.008888311,0.021356131,0.019503929,0.021576752,0.015880214,0.006572718,0.011614864,0.007765386,0.008888311,0.009628233,0.006348271,0.007035682,0.00687028
2708,0.007429739,0.008769377,0.005983346,0.007823123,0.007874089,0.01029858,0.006848411,0.005186544,0.007924728,0.007141489,0.004505567,0.0056036,0.006300835,0.010920382,0.006480786,0.01569918,0.005403729,0.011929365,0.004242653,0.008336763,0.009343583,0.006276983,0.005805203,0.00592456,0.035404274,0.01495248,0.024753144,0.01195315,0.006107411,0.006410972,0.004711705,0.005513647,0.010688421,0.013440643,0.01017829,0.009894604,0.011465154,0.01238341,0.014796215,0.022143874
2710,0.002397918,0.002007487,0.00223607,0.003135288,0.00204695,0.002271565,0.001838479,0.001862795,0.000727324,0.000937017,0.001077033,0.000736885,0.002426935,0.001737816,0.001933909,0.001240968,0.001191638,0.000763544,0.001191638,0.002092846,0.001459452,0.001407125,0.002473866,0.001396424,0.002323792,0.001886797,0.003178055,0.001928731,0.00098387,0.001506652,0.000970567,0.000959688,0.002918908,0.003714844,0.003240376,0.003224909,0.001126943,0.000721803,0.003117697,0.001606239
2712,0.003872993,0.007523368,0.009380969,0.008160973,0.027427479,0.023253418,0.015232431,0.015400446,0.007931035,0.010842122,0.00678975,0.005991697,0.029661709,0.032189343,0.057183526,0.045727213,0.056249913,0.053845371,0.043566783,0.040227761,0.027326376,0.020145394,0.027302165,0.016377759,0.062391276,0.056692529,0.068423327,0.059679304,0.029127786,0.038017301,0.027536642,0.034110456,0.073078355,0.097232304,0.076771937,0.071692124,0.077511609,0.056624981,0.074290923,0.060914466
2713,0.012296407,0.012374321,0.013016242,0.013772944,0.013044679,0.014521185,0.013264023,0.012406204,0.01027554,0.009638614,0.00879784,0.008938799,0.016788761,0.017907269,0.043888363,0.046459408,0.030144738,0.028666777,0.016943567,0.017154121,0.006648357,0.005621417,0.006587915,0.003821004,0.0056036,0.0056036,0.005291527,0.004549741,0.008228094,0.008567485,0.007687728,0.006855708,0.006107411,0.008938799,0.006760229,0.006978595,0.018252397,0.016172872,0.021877119,0.017427442
2721,0.005157542,0.004898999,0.005932994,0.004483317,0.007106395,0.00696425,0.006640832,0.005916114,0.007443186,0.006892079,0.00532919,0.005099042,0.004527708,0.005558805,0.001813837,0.002080867,0.001292285,0.001568439,0.003646925,0.003781543,0.002435162,0.002262744,0.002527848,0.002163332,0.002670209,0.002529825,0.002756813,0.002332383,0.005700908,0.006229005,0.004679761,0.005630305,0.001649243,0.002177156,0.001618642,0.001640123,0.000946573,0.000531037,0.000548635,0.000801873
2724,0.006300835,0.006156336,0.005856654,0.006340389,0.006188739,0.004159339,0.005718423,0.004449734,0.060647426,0.05939421,0.05304959,0.052400546,0.006603078,0.007169441,0.003346646,0.004000011,0.00229565,0.002220362,0.005263103,0.005504571,0.003286341,0.002830198,0.003316631,0.002729472,0.002513964,0.002121322,0.002578762,0.001910498,0.048495764,0.053264059,0.044109597,0.045361889,0.002247222,0.003391171,0.001682261,0.00188149,0.001019804,0.001044031,0.002420746,0.002262744
2726,0.00705697,0.011903978,0.009985155,0.009597022,0.033176283,0.03357163,0.030121377,0.023820103,0.006245039,0.003405884,0.004219017,0.003449645,0.007064052,0.008955565,0.02759156,0.037047197,0.021339848,0.018573898,0.012158137,0.010052085,0.004483317,0.004505567,0.005000021,0.003361554,0.01443771,0.016307439,0.013565297,0.017735303,0.003728279,0.004929523,0.001694108,0.004505567,0.017689252,0.01612723,0.013721655,0.015918618,0.015821058,0.017431201,0.019838136,0.019067382
2727,0.00433591,0.003391171,0.004669064,0.005244068,0.021838906,0.019648121,0.012488479,0.012246163,0.006237027,0.008111809,0.002984967,0.004990011,0.025258438,0.028028409,0.050610169,0.039534771,0.048650578,0.047299651,0.037476985,0.035517099,0.023678635,0.017197911,0.023538295,0.014015843,0.053368174,0.047507868,0.057203616,0.051185851,0.024905988,0.032908067,0.023181852,0.029845996,0.063249766,0.082700029,0.065252692,0.061344928,0.065922368,0.04835042,0.06255365,0.052438894
2729,0.004888782,0.004312785,0.005735884,0.00722502,0.006292895,0.006610646,0.0053198,0.004909195,0.005700908,0.012178478,0.003794742,0.003316631,0.003286341,0.007855016,0.004701081,0.001786058,0.002856575,0.00288791,0.002854824,0.002431052,0.002842538,0.002467795,0.00182483,0.00195704,0.001077033,0.001959593,0.001889445,0.001714644,0.004277863,0.002461709,0.001760683,0.004483317,0.001542725,0.002860074,0.003535541,0.002147093,0.002123678,0.001555636,0.003361554,0.001600001
2730,0.003240376,0.00433591,0.005787951,0.006000036,0.004647597,0.006196813,0.005412974,0.004110973,0.003046314,0.006000036,0.003924293,0.003478512,0.0074767,0.007648604,0.005899187,0.004582592,0.005412974,0.004074321,0.005272595,0.00497998,0.002974899,0.002846054,0.003714844,0.003885882,0.008831876,0.007968773,0.007893117,0.007503403,0.003872993,0.002817804,0.004753964,0.002068818,0.007628966,0.010438437,0.00745661,0.007341728,0.00756314,0.00831875,0.008983439,0.006595501
2737,0.010170869,0.009539537,0.010046263,0.011949427,0.005805203,0.004494456,0.006913809,0.00722502,0.009808317,0.008746539,0.00910507,0.009939983,0.005639179,0.007443186,0.0060828,0.003937014,0.003591665,0.003755005,0.008532395,0.007334914,0.00343512,0.003714844,0.004827026,0.006107411,0.002502002,0.002282544,0.002066399,0.001500001,0.007912099,0.007993833,0.006496198,0.007842274,0.001889445,0.003674243,0.00249199,0.002598079,0.002147093,0.001977373,0.00214942,0.001805548
2747,0.002483951,0.002598079,0.004690433,0.002946188,0.00153623,0.003478512,0.003911531,0.003507143,0.001878831,0.001571624,0.002244996,0.002393744,0.006595501,0.007307595,0.007661667,0.005513647,0.002837256,0.00462603,0.005176895,0.002334526,0.001374773,0.00148324,0.001009951,0.001944223,0.002767674,0.002126031,0.003885882,0.002963111,0.001407125,0.002215854,0.000758288,0.001772005,0.001034408,0.004494456,0.002941092,0.003478512,0.002685148,0.003162283,0.003464109,0.001435271
2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001195826,0,0,0,0.000268328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,0.003674243,0.009690353,0.003898728,0.002545587,0.014497163,0.003674243,0.007655138,0.007746044,0.013928803,0.038506788,0.020139882,0.014783265,0.004527708,0.00497998,0.010501479,0.003521371,0.002449492,0.003331672,0.005157542,0.004159339,0.002485963,0.002151745,0.002019902,0.002475886,0.002428994,0.002521907,0.004049702,0.001606239,0.017696403,0.010842537,0.019909278,0.005567793,0.001732052,0.003271091,0.007576351,0.003449645,0.002032242,0.002355846,0.006410972,0.002032242
2755,0,0,0,0,0,0,0,0,0,0.000997497,0.003346646,0.003674243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663325,0.000811788,0,0.000758947,0,0,0,0,0,0,0,0
2756,0.009690353,0.01065567,0.007516719,0.009055509,0.011448263,0.013161307,0.009170734,0.010480793,0.01103535,0.010634814,0.007949927,0.009033395,0.003209367,0.005215386,0.012953547,0.014088227,0.013626903,0.013828166,0.011836281,0.007155479,0.005718423,0.010197676,0.007681221,0.004827026,0.021886148,0.020290946,0.020257249,0.018580412,0.010106952,0.00831875,0.008240239,0.007962496,0.016817243,0.024571498,0.016630619,0.016884315,0.018153435,0.01637107,0.020042325,0.016202777
2758,0.015207953,0.016159818,0.013636148,0.013936268,0.023581838,0.023745862,0.018778164,0.0180828,0.018579093,0.019930745,0.029756904,0.030719339,0.010733565,0.005128375,0.013365988,0.013719687,0.007771822,0.007810329,0.010465132,0.010275102,0.007655138,0.006387531,0.006730578,0.004086575,0.007556526,0.007648604,0.006663382,0.006752829,0.014147769,0.014833379,0.01764206,0.017463276,0.003193749,0.002947885,0.005244068,0.005000021,0.005039863,0.004219017,0.007099355,0.005761976
2765,0.00266083,0.003059416,0.002670209,0.003405884,0.003949694,0.002733133,0.002308681,0.001808315,0.002578762,0.001417745,0.002328091,0.002515952,0.00250799,0.003391171,0.00190788,0.001618642,0.001732052,0.001600001,0.001876167,0.002406244,0.001389245,0.001352775,0.002395832,0.00153623,0.001208305,0.001174734,0.001330414,0.001989976,0.001322876,0.002816029,0.00132665,0.002655187,0.001352775,0.002090456,0.000794355,0.001292285,0.000933274,0.000930591,0.000928978,0.000782304
2767,0.039122356,0.049831453,0.051370405,0.043182482,0.024510004,0.034693138,0.035853866,0.038927822,0.02982631,0.023446359,0.030018005,0.043812874,0.031391554,0.027535388,0.017288227,0.028163748,0.014351277,0.013428248,0.034198873,0.040557412,0.024506004,0.037649271,0.031050472,0.035921831,0.030688037,0.01872557,0.022955796,0.016386154,0.054860516,0.02868989,0.06425372,0.035278098,0.012603706,0.019782342,0.015967269,0.018438859,0.009721264,0.007912099,0.013484622,0.012217873
2768,0.059902763,0.065678742,0.074153275,0.05958762,0.030665807,0.050541868,0.050653654,0.052343245,0.033196095,0.032031248,0.041949458,0.025523116,0.049859134,0.036548607,0.020305656,0.041446356,0.016421944,0.018925083,0.051161646,0.054757452,0.034775069,0.023894657,0.043520829,0.043138986,0.018523856,0.027896789,0.014736544,0.022202207,0.031822866,0.028175096,0.036072986,0.047372643,0.014594935,0.028694371,0.022977683,0.027071609,0.011307009,0.010707539,0.022589373,0.018761165
2773,0.005513647,0.003937014,0.003376395,0.005890705,0.006245039,0.007035682,0.007042785,0.006091015,0.002630592,0.001802777,0.001849325,0.003346646,0.007835895,0.005941415,0.006269012,0.006957067,0.004806264,0.004370369,0.007423006,0.006752829,0.001646209,0.001959593,0.002400002,0.00225832,0.004086575,0.003949694,0.003807896,0.003056146,0.00310484,0.002889641,0.002174858,0.002619163,0.002130729,0.003755005,0.002954662,0.003924293,0.003271091,0.003316631,0.004878544,0.003361554
2774,0.010134028,0.009576158,0.010830078,0.011231487,0.005522709,0.006610646,0.007162463,0.00756314,0.008763673,0.00870643,0.008538253,0.008689183,0.007211165,0.008093295,0.006572718,0.006284944,0.004381794,0.002640079,0.008087115,0.007648604,0.004312785,0.003492857,0.004785413,0.004939656,0.005753292,0.004690433,0.004722305,0.003577716,0.007341728,0.008497161,0.007746044,0.007642064,0.003563713,0.006892079,0.004370369,0.004171343,0.003987491,0.002880976,0.003003336,0.005949825
2776,0.01379395,0.036313545,0.013906706,0.012616158,0.013522431,0.013073589,0.012579044,0.011415939,0.008408428,0.008746539,0.011779958,0.007905777,0.01110275,0.010418394,0.01105839,0.012375735,0.00722502,0.007127472,0.011778388,0.010682899,0.018441842,0.006715704,0.007099355,0.004732881,0.005394468,0.006519249,0.006123763,0.005648039,0.005310392,0.005890705,0.018809831,0.009576158,0.005059666,0.005709672,0.004582592,0.0056036,0.004582592,0.004000011,0.005431417,0.005412974
2783,0,0,0,0,0,0,0,0,0,0,0,0.000801249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,0.009279142,0.00959181,0.010552494,0.01348629,0.01096945,0.007523368,0.00921425,0.011798028,0.00959181,0.007496736,0.009033395,0.009428819,0.008826212,0.007409521,0.008209843,0.006261031,0.005531755,0.003847086,0.006220973,0.007470009,0.004847699,0.002964798,0.005856654,0.000652687,0.004171343,0.003005,0.00370136,0.004505567,0.007556526,0.011316204,0.006237027,0.00769423,0.002607684,0.003577716,0.002619163,0.002431052,0.003937014,0.002200002,0.002200002,0.002177156
2785,0.026993387,0.026089412,0.029801962,0.035568208,0.028669482,0.026192707,0.02632537,0.030961933,0.024003409,0.026493871,0.020618396,0.020648452,0.023938096,0.02702815,0.022172631,0.018349109,0.015874324,0.01622785,0.021422143,0.020212611,0.014829367,0.011882704,0.012915389,0.010667208,0.004415895,0.010169197,0.011711288,0.008420313,0.019101214,0.021211093,0.015688664,0.016833709,0.009300672,0.012149167,0.008514796,0.008526533,0.008631445,0.007106395,0.008700684,0.007099355
2790,0.037601732,0.067367272,0.097304927,0.103377828,0.033697325,0.027154359,0.024360365,0.035443984,0.08510819,0.123053021,0.066724511,0.049808563,0.049290455,0.061512657,0.035310354,0.018369266,0.023928524,0.037047629,0.061364364,0.050451044,0.050786403,0.031292804,0.019175194,0.01487082,0.009444716,0.014853357,0.013223963,0.011250571,0.041456487,0.060269395,0.019775186,0.041407181,0.018649808,0.026079497,0.020730498,0.015785395,0.014546028,0.012669435,0.010331786,0.011951644
2791,0.00496993,0.005108838,0.007569749,0.006640832,0.00699291,0.007855016,0.006140071,0.005540786,0.004806264,0.005412974,0.005692131,0.00549548,0.00966969,0.007155479,0.013339136,0.012169606,0.013533705,0.013445255,0.010660549,0.010541732,0.009396946,0.007674709,0.009252159,0.006188739,0.0110886,0.015213706,0.012917905,0.015452411,0.005029932,0.004000011,0.004074321,0.004939656,0.019501646,0.024861201,0.017320595,0.018975121,0.01876327,0.016739061,0.016000714,0.015198644
2792,0.006519249,0.005941415,0.007687728,0.010426742,0.019832967,0.016329688,0.018510298,0.01566276,0.006410972,0.006403168,0.004289535,0.004505567,0.01022099,0.00736892,0.016145112,0.013624555,0.011220084,0.011044771,0.00992488,0.008294672,0.003331672,0.003687826,0.003209367,0.002807137,0.007937337,0.006148209,0.008614049,0.009246753,0.003193749,0.0036194,0.003376395,0.004505567,0.003781543,0.005375898,0.005718423,0.004669064,0.007962496,0.006008364,0.005761976,0.005932994
2793,0.004183312,0.008729372,0.005357264,0.004615209,0.015183501,0.004393191,0.011850172,0.00730075,0.016801475,0.044208878,0.022430657,0.016850248,0.003860061,0.008330763,0.010629311,0.004135226,0.004959859,0.003563713,0.00229129,0.00343512,0.003535541,0.002420746,0.00292746,0.003755005,0.001356466,0.002222613,0.003059416,0.000682642,0.021356131,0.011348591,0.023860617,0.00689933,0.001603123,0.002643864,0.006180654,0.003885882,0.001363819,0.001811078,0.005176895,0.001435271
2795,0.012454799,0.012197966,0.014319602,0.017202883,0.00911056,0.009813414,0.01098339,0.011469515,0.011734876,0.010723405,0.009904706,0.010298192,0.008372672,0.005468116,0.009088579,0.007162463,0.004990011,0.004266159,0.008882684,0.005813809,0.006730578,0.00689933,0.007169441,0.006229005,0.004582592,0.003420533,0.003674243,0.002801789,0.008215931,0.008938799,0.00943942,0.009077569,0.002300002,0.002780291,0.003125705,0.002734962,0.002174858,0.001714644,0.004207149,0.002640079
2798,0.0221625,0.021131173,0.020983437,0.024235862,0.010273106,0.008390569,0.010450453,0.018247793,0.015738026,0.015286046,0.013144389,0.014126793,0.012233171,0.009700668,0.012793824,0.012222006,0.006131922,0.004207149,0.011714874,0.008160973,0.005692131,0.004743434,0.006284944,0.004183312,0.004415895,0.005059666,0.007252649,0.002944491,0.012062299,0.013505039,0.006371856,0.012196654,0.004037337,0.006465337,0.004183312,0.005138116,0.004312785,0.003346646,0.003633188,0.002121322
2799,0.02604007,0.027118283,0.034205222,0.036492616,0.041569076,0.039479369,0.043916541,0.043541219,0.035833455,0.032260409,0.035662474,0.036099058,0.034183462,0.033302176,0.029157107,0.030071208,0.018148531,0.017019987,0.037726955,0.039761678,0.015248804,0.013999171,0.020551215,0.002085667,0.023586313,0.01859357,0.019509826,0.01664745,0.029127786,0.030900629,0.032989373,0.029709993,0.012264972,0.01590372,0.015275181,0.016977888,0.011065532,0.009726406,0.012328005,0.012758873
2801,0.020296639,0.021920149,0.026039916,0.027167436,0.018634114,0.016126734,0.019362331,0.019323185,0.013637321,0.019353004,0.020236474,0.019967974,0.017771642,0.017791414,0.012372219,0.012765142,0.006678373,0.007141489,0.013913572,0.018744977,0.01112619,0.007975045,0.012374765,0.011663326,0.008288641,0.00813028,0.007197284,0.006640832,0.016590035,0.016923514,0.018667846,0.011489422,0.007536649,0.009038928,0.008018814,0.008717908,0.004183312,0.003821004,0.00687028,0.004868284
2803,0.006949876,0.005224964,0.00725954,0.007355337,0.012360412,0.014131465,0.013447115,0.012151184,0.015302493,0.012058526,0.014011668,0.013175054,0.003013308,0.002533775,0.003178055,0.003987491,0.002027315,0.002308681,0.002340942,0.002774891,0.005513647,0.004207149,0.003549655,0.004415895,0.005167227,0.005761976,0.006379698,0.005338564,0.010631945,0.013119332,0.010952251,0.01150673,0.001166191,0.001303841,0.001122497,0.001360147,0.002509983,0.001860109,0.002594227,0.001939073
2804,0.007113428,0.007758944,0.004472151,0.006292895,0.01025435,0.010764129,0.009208822,0.009803218,0.011100093,0.010523264,0.010592648,0.010616319,0.005291527,0.004301176,0.004123117,0.003286341,0.001969773,0.00202978,0.00433591,0.004207149,0.003549655,0.003346646,0.003768298,0.001479865,0.004135226,0.003834067,0.004171343,0.003872993,0.008532395,0.008854493,0.008860138,0.008671902,0.001726269,0.002218109,0.001509967,0.001886797,0.002306515,0.001600001,0.002085667,0.001612452
2807,0.066049718,0.069264749,0.075050472,0.092637571,0.038067649,0.029606166,0.034692186,0.038285206,0.036532337,0.033087058,0.034437636,0.033310274,0.026452262,0.029014138,0.034261104,0.025031797,0.015593323,0.015516518,0.024613093,0.022852065,0.034775069,0.021414507,0.030198231,0.014850361,0.014798243,0.013787206,0.016562611,0.015138907,0.022601415,0.030662854,0.020240601,0.026542144,0.012166442,0.013479206,0.011468468,0.011670398,0.013079287,0.009762327,0.015188474,0.011924669
2808,0.007880437,0.007549906,0.009132487,0.009664518,0.008461779,0.007874089,0.008927604,0.007987575,0.007861379,0.008780773,0.007746044,0.007596125,0.003714844,0.004301176,0.003714844,0.002853072,0.002860074,0.000993479,0.004785413,0.004806264,0.004460956,0.003224909,0.003674243,0.000439318,0.002941092,0.002596154,0.00343512,0.002774891,0.004037337,0.008602431,0.004711705,0.004242653,0.001954483,0.003478512,0.00225832,0.00238747,0.00124499,0.001268858,0.00124499,0.001442221
2809,0.002286921,0.001417745,0.00192354,0.001854725,0.002846054,0.001058301,0.002147093,0.000942338,0.001926137,0.000982344,0.002022376,0.00196469,0.001786058,0.002092846,0.000846168,0.001019804,0.000657267,0.000871206,0.001174734,0.001216553,0.0008,0.000589915,0.000654981,0.000733485,0,0.000846168,0.001449138,0.001249,0.000800625,0.002014946,0.000796241,0.002014946,0.000531977,0.000621289,0.000469042,0.000553173,0,0.002222613,0,0
2813,0.004037337,0.003755005,0.003301521,0.003847086,0.007021454,0.007899449,0.006723145,0.007106395,0.00305451,0.002278159,0.001532972,0.00204695,0.006848411,0.005744594,0.006542218,0.006819144,0.003391171,0.003420533,0.006099218,0.006928259,0.004312785,0.003478512,0.003962333,0.002823123,0.00756314,0.009402266,0.01180845,0.008694936,0.00289137,0.003714844,0.003240376,0.002368546,0.006775006,0.013929162,0.007211165,0.00688482,0.01200233,0.009311418,0.009513292,0.009077569
2820,0.012149579,0.011595992,0.010170475,0.011637316,0.013506594,0.013616992,0.01780198,0.016052231,0.017286317,0.018843408,0.019590715,0.019527736,0.010388016,0.006308766,0.012152912,0.012753933,0.006442094,0.006557486,0.009268358,0.009148898,0.006565106,0.006180654,0.004949768,0.002195452,0.007231937,0.00669333,0.004837374,0.005049774,0.013698859,0.014195617,0.016871189,0.016672605,0.003741666,0.004110973,0.004949768,0.004358913,0.004219017,0.003135288,0.006442094,0.005300968
