feature_number,Pn-delicatissima_DOM,Pn-delicatissima_Unfil,Pn-galaxiae_DOM,Pn-galaxiae_Unfil,Pn-hasleana_DOM,Pn-hasleana_Unfil,Pn-multiseries_DOM,Pn-multiseries_Unfil,Pn-subpacifica_DOM,Pn-subpacifica_Unfil,Pn-delicatissima,Pn-galaxiae,Pn-hasleana,Pn-multiseries,Pn-subpacifica,DOM,Unfil,Exp1_Pn-delicatissima,Exp1_Pn-multiseries,Exp1_Pn-subpacifica,Goleta_I,NewportBeach_I,NewportBeach_M,SantaMonica_I,Scripps_I,Scripps_M,Scripps_N,StearnWharf_I,mean_piers,139_D,140_D,145_D,146_D,47_D,49_D,59_D,61_D,71_D,73_D,mean_CCE,sum_xic_exp2,sum_xic_exp2env
4469,2.5141203739508817e-7,3.025896385471489e-8,1.9132876423878613e-6,3.006485332014076e-7,1.1642694558890662e-6,1.9178827303312342e-7,2.2449782891395864e-6,4.0953208410382557e-7,1.0514471587678294e-6,1.0778256230812956e-6,1.4083550062490154e-7,1.1069680877946346e-6,6.780288644610948e-7,1.3272551866217061e-6,1.0646363909245625e-6,1.3250789167158864e-6,4.0201069545487344e-7,1.7473443782099519e-7,8.10925141734841e-7,1.9812513000395636e-6,5.202687733920429e-5,2.540863715070938e-4,1.1715299396727928e-4,6.098529126398438e-5,5.049291618979645e-4,1.1886467041274083e-4,3.6947224682914147e-4,8.537982650993638e-5,1.9536217996591812e-4,5.41828141617715e-5,2.3995762640287767e-5,3.9007169360451235e-5,3.479988087596057e-5,3.4223418776837725e-5,3.354750790201986e-5,2.1968053343222713e-5,2.1068297168358567e-5,2.0764511297306516e-5,2.5594736675707085e-5,2.9144917335336e-5,106896875.923531,163583181.701331
4470,1.5676922441369517e-6,8.184481405975659e-8,7.395740582682868e-7,7.873349543667548e-8,6.071079077850019e-7,5.68016261237876e-8,6.395613536913538e-6,1.7680036508670483e-6,1.71382837798181e-5,1.1273151356953589e-5,8.247685290983542e-7,4.0915377685248114e-7,3.319547669543948e-7,4.081808593890293e-6,1.4205717568385845e-5,5.289654305384376e-6,2.6517069886881714e-6,6.1681587846642035e-08,6.994074885368007e-7,2.574008818297938e-6,1.0193563899094305e-4,2.408676944142586e-4,4.781242968784441e-5,1.2112091909565225e-4,2.961537772983083e-4,3.5192367392694596e-4,1.2147643952085005e-4,2.7254214939732206e-4,1.9422909029151558e-4,2.8802885002960733e-5,3.3295520719350104e-5,3.507855610784651e-5,5.8045578620497565e-6,5.1488167405679555e-5,2.3100260031208922e-5,3.317699656322499e-5,2.7734897697419298e-5,3.768385338166454e-5,1.2054182656104709e-5,2.9591139697675694e-5,124637235.6401,189420588.4254
4471,5.118132849410454e-8,3.292256482173975e-8,6.556739566706895e-8,3.662878197228142e-8,3.674071826950523e-8,2.8003188215069034e-8,1.2349804873507291e-6,1.4964978276625867e-6,3.7671686431446597e-7,8.659854763262416e-7,4.205194665792215e-8,5.1098088819675186e-8,3.237195324228713e-8,1.3657391575066578e-6,6.213511703203538e-7,3.5303735881917476e-7,4.920075677995837e-7,7.533162440102209e-8,6.843771649199717e-7,1.4965013825575738e-6,1.0057557184285838e-4,1.5049703206160346e-4,3.3755917853362194e-4,2.1138841920279725e-4,2.1024923360055313e-4,2.3143190408047218e-4,3.5700977665336123e-4,1.9785108795641431e-4,2.2457027549146024e-4,1.4408559572762153e-5,1.5102554568422067e-5,3.507855610784651e-5,2.086506562582999e-5,8.264402129742784e-5,2.8014587312431285e-4,5.663749182432243e-5,3.736472295864456e-5,6.0066456187898855e-5,6.140194756726302e-5,7.762348511216249e-5,21375042.83706,120047899.87336
4473,2.2145926737701724e-7,8.094334992967347e-8,2.1913736776779944e-6,1.8244335379584423e-7,7.891870179686817e-7,1.2622992340577174e-7,2.587326944006121e-6,4.138359388681804e-7,2.5393737004872532e-06,1.9172672343184516e-6,1.5120130865334535e-7,1.1869085157369194e-6,4.5770847068722673e-7,1.500581441437151e-6,2.2283204674028524e-6,1.6657441215034136e-06,5.441439600635842e-7,1.194312171663531e-7,9.467564178463082e-7,2.177833115391776e-6,3.1883934294757634e-5,2.4527611150663585e-4,9.389131552540313e-5,5.1248034860874646e-5,1.785679953340162e-4,5.458337813763713e-5,3.0718872855226004e-4,5.548495183682039e-5,1.2726555625605063e-4,4.4210402014484275e-5,9.980343570470613e-5,5.591970583772229e-5,9.833146216530953e-5,5.1139302932568854e-5,4.2047466225160406e-5,2.234278642949836e-5,2.330308838921377e-5,4.0091732661274145e-5,4.759265676444218e-5,4.6956192032908607e-5,90658282.877502,144873765.724302
4475,6.556921953924027e-7,3.7040733685743334e-8,5.314034823616723e-7,8.93557566211052e-8,3.473115200282297e-7,6.777201305278421e-8,4.347939449423371e-6,1.4208155019027444e-6,2.0099487896129495e-5,1.443045211551881e-5,3.4636646453907303e-7,3.1037961949138875e-7,2.0754176654050696e-7,2.884377475663058e-6,1.726497000582415e-5,5.196366908667034e-6,3.2090872241562375e-6,6.926414366009975e-7,2.159139933771673e-7,1.259272153678957e-6,0.0010803350749461454,0.0028574428643208223,0.002070789900560749,0.0038066748374773157,0.0025993298390577617,0.0013745320957580312,2.1836332184633296e-4,6.175683091590644e-4,0.001828129530390778,4.0780002994886246e-5,1.919504340900849e-5,2.1796730442083574e-5,1.3637871034247942e-5,2.058155775559438e-4,3.175639275339613e-5,1.2257726027702088e-5,1.9728140761857816e-5,1.4303085223399503e-5,1.5138959085419817e-5,4.333808816847903e-5,113088744.34666,615513090.80316
4476,1.9030162521135232e-7,1.2103239125360613e-6,2.6493184245223654e-7,3.3888577164855792e-06,3.2332071352110394e-7,3.27941160412444e-6,4.317057314899621e-7,7.874550765866538e-6,1.30865833108821e-6,9.834826412685959e-7,7.003127688737068e-7,1.826894779468908e-6,1.801366158822772e-6,4.153128248678249e-6,1.146070486178403e-6,5.037836487525729e-7,3.3473253280562427e-6,1.069914610722909e-7,1.5290834187527102e-6,1.4866913348889343e-5,5.3588620993576103e-5,2.0512299056714982e-5,3.7824437971507594e-5,2.12561186823323e-4,5.372818239687426e-5,5.9937264262650546e-5,1.9800582660825134e-4,6.238241186870853e-5,8.731752874770079e-5,4.2043172333051824e-5,3.7139365920850896e-5,3.8901517254955474e-5,5.043687749548608e-5,8.138006817940925e-5,1.3310510755024367e-4,5.4990647257972385e-5,4.5977600395785115e-5,8.257167828964429e-5,7.128801368542974e-5,6.919669773258207e-5,825350770.37887,892211992.95224
4477,3.0743960385051914e-8,1.6929557824111985e-7,1.9914939131072853e-7,2.935319066366096e-6,3.3187060626394165e-7,1.4391023585424757e-6,4.189942866208233e-7,7.894909705235037e-6,4.132314227954142e-7,3.426923492955479e-7,1.0001976931308589e-7,1.5672342288384123e-6,8.854864824032087e-7,4.1569519959279295e-6,3.7796188604548105e-7,2.7879793347519194e-7,2.556263811536055e-6,9.711459561242168e-8,2.2122960822489717e-6,8.618840645610897e-6,5.2490654980943716e-5,2.9044227651108473e-5,3.280141086570465e-5,9.123284032761954e-5,4.4559340930031356e-5,4.4113758599615494e-5,1.978813215551376e-5,1.1163179289238383e-4,5.32077698003651e-5,4.794503812190796e-5,4.7856109379980974e-5,4.801449087487419e-5,5.758510272192353e-5,9.782304974865335e-5,1.441938042054122e-4,6.712331069421324e-5,7.459534805487905e-5,8.904717895837547e-5,9.111804212288129e-5,8.307513804171974e-5,441774683.26538,512642671.05047
4479,3.0488632495820335e-7,6.627105910912095e-7,2.4698525363761914e-7,1.6871120698336676e-6,3.400738640528329e-7,8.115350288751452e-7,1.8998870772554684e-6,3.1584030768044784e-5,8.39854866734598e-7,9.79644451935046e-6,4.837984580247064e-7,9.670486617356435e-7,5.758044464639891e-7,1.6741958922650128e-5,5.318149693042528e-6,7.263374773277443e-7,8.908366595439054e-6,5.657415357992169e-7,1.4539065166893877e-5,5.740196924834958e-6,6.419711666342884e-4,3.523320521672018e-4,5.331950339479605e-4,2.53307038831638e-4,1.5796800030614693e-4,5.870078308558489e-4,5.2211289537180214e-5,2.853888381452435e-4,3.5792265630318855e-4,3.390607623038329e-4,4.0520909536415246e-4,2.4363897215688517e-4,0.00027936790299694716,3.9734528603733646e-4,4.006665898673156e-4,3.162328183037457e-4,1.724038157397371e-4,2.2795890420816912e-4,2.0246716863461982e-4,2.938391186502291e-4,414595016.7316,716148313.83223
4480,1.9648044862716665e-7,5.195225009479131e-7,3.0660556813582833e-7,1.9221324156538694e-6,3.3121026229532117e-7,7.645701501919634e-7,1.8998870772554684e-6,3.382103939391282e-5,6.608703685976615e-7,7.892771944590198e-6,3.580014747875399e-7,1.114368991894849e-6,5.478902062436423e-7,1.7860463235584147e-5,4.27682115659393e-6,6.790107449822892e-7,8.984007281059354e-6,4.2667948695562527e-7,1.7591648594638932e-5,4.392707128138015e-6,3.4211880593390585e-4,2.950351968523089e-4,3.095564590986449e-4,1.433833940462312e-4,2.173932819793278e-4,3.7746476945237957e-4,1.0929325789656927e-4,0.001027687435356788,3.5274157507701943e-4,2.8914826429971534e-4,4.1353530965245697e-4,2.490133612485812e-4,2.8809814996560176e-4,2.906430507590664e-4,3.019402438594366e-4,2.6142891870702264e-4,8.944094981185456e-5,2.248071406405871e-4,1.9984458497092692e-4,2.48500303916509e-4,400552889.96296,656835476.71156
4483,3.151472559173106e-8,3.4035458860116814e-8,1.3863710245722159e-9,1.4005509169330379e-9,5.184160205425744e-9,2.7455065285597404e-9,7.368352663829386e-9,9.327558400889686e-9,1.965330356808311e-8,3.043881999330987e-8,3.277509222592394e-8,1.3934609707526269e-9,3.9648333669927425e-9,8.347955532359536e-9,2.504606178069649e-8,1.3021382610728303e-8,1.558957893996183e-8,4.178176224248424e-8,1.2008670701717533e-6,9.39618731817833e-8,1.0785375257877737e-4,0.001980922590678141,0.0012331128990453976,0.0019101624713692502,0.00133515242273485,0.0012482525153349844,0.0016658092132080422,7.327092726223936e-5,0.0011943170990264603,4.307270655190043e-5,2.9473256232663177e-5,2.7991832549352643e-5,4.098832714297418e-5,8.497079758331541e-6,6.5781053448126736e-6,6.566323934691246e-6,1.0140366961287682e-5,1.115705693919488e-5,1.0350306938846043e-5,1.550653763945116e-5,4502656.342901,274212668.989221
4485,1.8355648097670914e-7,2.725296706718736e-7,4.5903796190525913e-7,8.072306230678852e-7,3.956752592995999e-7,5.478598546444732e-7,2.313278617714258e-7,1.2260572247126757e-5,8.882468733145384e-7,1.4681546741867541e-6,2.280430758242914e-7,6.331342924865722e-7,4.7176755697203656e-7,6.245950054449091e-6,1.1782007737506463e-6,4.3156888745350645e-7,3.071269413939549e-6,2.597544662105236e-7,4.645360815787896e-6,2.2304456612752626e-6,0.0033731744102517935,0.0017350650801786103,0.0030786438131073777,0.0013933250094764638,0.0013581554899694647,9.878864931324098e-4,2.81220552319383e-4,0.0013149742300520508,0.0016903056348109443,1.639797685610533e-4,0.00027003011375566893,1.8452069214822922e-4,2.1651012482263408e-4,3.7200364985088814e-4,4.543395924685294e-4,2.895077196614297e-4,2.768935994985932e-4,2.741510610775224e-4,2.7028173244419225e-4,2.943372130806185e-4,196100703.53068,879415548.72988
4488,2.2845720196585656e-7,3.430259210269428e-6,4.3053362179076083e-7,3.7065816271084708e-06,3.6048027848278995e-7,4.703814498382572e-6,1.079251332771077e-6,1.4440634572345765e-5,4.2379309247757624e-7,1.7769435726137116e-5,1.8293582061176423e-6,2.068557624449616e-6,2.5321473884326808e-6,7.7599429525584208e-06,9.096614409307345e-6,5.045031054976121e-7,8.81014512684867e-6,7.94192122579408e-7,1.3732867817135256e-5,4.5038758433271994e-6,0.0013439760508209527,1.3022016243274272e-4,0.002125268339110998,9.142511775228304e-5,3.776798683002661e-4,7.06001886496677e-4,2.7348983719233675e-4,0.0012984121408442175,7.933091753688092e-4,2.3579352505393453e-4,2.531801192677085e-4,0.0051056696371111964,0.005569897566001634,0.002485858796317765,0.00494341632455472,0.009224958711443115,0.00819776061954259,0.00942630388078912,0.00937806399045511,0.0061548290933524565,1299174164.07166,6056669978.35566
4489,9.635600836963434e-7,3.346661901333089e-6,1.154177459123629e-6,3.723224270112572e-6,1.2893494710589504e-6,4.6683759453561896e-6,1.8416143931201087e-6,2.2064046909321145e-5,3.599866218164177e-7,6.101838211963586e-6,2.155110992514716e-6,2.4387008646181005e-6,2.97886270820757e-6,1.1952830651220626e-5,3.2309124168900017e-6,1.1217376057630898e-6,7.980829447617316e-6,1.1926931337245204e-6,1.1934134123309648e-5,3.782322587069801e-6,0.0026069734133995436,4.3162253007674356e-4,0.0011324915858646155,3.5254230688888617e-4,5.179993748193679e-4,0.0019254775431501202,2.7348983719233675e-4,0.0032978285560386956,0.0013173031434287887,9.758753920115392e-4,0.001093509476530658,0.001666060618425759,0.0017181126034312253,0.0062953281034812125,0.002495812767324369,0.00329105042454451,0.0031436317100324274,0.0036208274972682254,0.003828968702824869,0.0031752997813344003,1351051492.31475,3888877503.25295
4491,3.7593482020165953e-10,0,0,0,1.0025275774218747e-10,0,0,0,0,0,1.8796741010082976e-10,0,5.0126378871093733e-11,0,0,9.52375155887694e-11,0,0,0,0,0.005177399038839759,1.6095114058636415e-6,0,9.307288295230432e-6,0.005597661552684703,0,3.9900057529697184e-4,0.006254251411957652,0.0021799036723100223,0,2.7133329784597435e-7,0,0,1.9974631847839053e-7,0,0,0,0,0,4.192662092517221e-8,8084.315461,569693234.474537
4493,5.4239347073801857e-8,1.753725567488438e-8,3.3405407065135185e-6,4.805690053097005e-7,2.430439158776127e-6,5.51140272278191e-8,8.169462981844445e-7,1.7825690223677768e-6,5.762774585284202e-7,2.1094417282031865e-6,3.588830137434312e-8,1.9105548559116093e-6,1.242776593001973e-6,1.2997576602761107e-6,1.3428595933658034e-6,1.4436885938152623e-6,8.890462077566735e-7,1.4366748215409774e-8,1.4482002587423747e-6,6.931333675763288e-8,1.2893942971256553e-4,0,1.3446582645133023e-4,0,5.836562879347891e-6,3.588544099205712e-5,8.178254617805585e-5,3.8165629181022715e-4,9.607076225294797e-5,1.790415155550801e-5,1.3615545576317828e-5,1.5461889737981367e-5,1.3693402266942703e-5,8.797008884799801e-6,1.3921253706940423e-5,1.721743853188377e-5,1.123122842887772e-5,3.191739390074225e-5,7.4817788251814334e-6,1.5112949605850044e-5,161493640.01761,196911970.17794
4496,5.345989105406646e-7,6.705217276480649e-6,1.0306154647582567e-5,7.706433942497663e-6,1.2002405906610283e-5,3.5027513292399404e-6,1.8613934998672043e-6,8.682355621941588e-5,8.434316041165927e-6,1.6652417603278576e-5,3.6199080935106566e-6,9.006294295040114e-6,7.752578617925112e-6,4.434247485964154e-5,1.254336682222225e-5,6.627773801153329e-6,2.427807527418254e-5,1.0709813496758323e-6,1.2081210795614508e-5,9.249741416894271e-6,0.00420538566707876,0.0032722080082230524,7.722306843181805e-4,0.0013538219076176718,0.0012829951092482275,0.0017727624990778758,2.3972585431253007e-4,0.004353899799780993,0.0021566286912071612,2.839849024372204e-4,2.8031588103958493e-4,2.615536024625385e-4,7.892143259663758e-4,3.127459959008844e-4,2.895923730724616e-4,3.2277170473646045e-4,3.79149800828498e-4,4.99151826118891e-4,3.5299798380972723e-4,3.704930050524728e-4,2503027349.8036,3373935652.1425
4499,1.8301249411577245e-6,4.5985886720067154e-7,2.402229391680896e-6,1.2928644762279197e-6,1.1870929143274305e-6,1.7116400852127311e-7,5.361685418912989e-6,9.609070656796276e-7,2.217867291408601e-6,1.2190932090972294e-6,1.144991904179198e-6,1.847546933954408e-6,6.791284614243518e-7,3.161296242296308e-6,1.7184802502529152e-6,2.5997999914975282e-6,8.207775253453443e-7,5.08153564472993e-8,4.845254837621732e-6,9.71826559996109e-6,3.122858359674138e-5,5.0586341386723545e-6,6.458501983646868e-5,0,8.94453478073811e-6,1.1977342168802577e-4,0,7.735804511573313e-5,3.8368529894547426e-5,1.8904000023578165e-6,0,1.3365471992953308e-6,1.7739948601500522e-6,3.936048562747935e-5,3.1229499854548535e-5,8.371101353459952e-6,1.223811457530448e-6,1.4419030828872828e-6,1.859759518254748e-6,1.0748378990632738e-5,227379593.96402,243961653.5003
4501,8.657361201852931e-8,2.467071424439279e-7,1.0627952529735091e-7,4.103170485761765e-8,2.221085082809877e-8,1.9750921315604129e-7,4.670614569924001e-7,4.500000347969775e-6,3.7265885183858783e-7,8.607750764388023e-7,1.666403772312286e-7,7.365561507748427e-8,1.0986003199207003e-7,2.4835309024810873e-6,6.167169641386951e-7,2.109568593949934e-7,1.1692046969732327e-6,6.341694300117881e-8,5.245488359878632e-7,8.896811629415168e-6,4.1367711069718833e-4,2.9999858697642796e-4,3.1730170103630326e-4,5.266610604099986e-4,4.524771820163775e-4,3.211143092015442e-4,1.0074426653766878e-4,3.790515713876398e-4,3.5137822353289354e-4,2.1169783636229157e-4,3.497010001087891e-4,1.6195049444346803e-4,8.181648233054778e-5,2.3893321123348154e-4,2.52996000717317e-4,2.187708642738585e-4,2.1387152148320723e-4,1.9706485097696283e-4,2.0705991243693303e-4,2.1640990846803854e-4,73211168.50822,316767119.36275
4503,1.229692205090623e-5,1.7175096000181877e-6,1.0288055045827035e-5,1.7860279262041614e-6,5.5681775664774314e-6,1.38401336554152e-6,5.686309900970247e-5,1.1426912620142792e-5,2.4927324870205623e-4,1.6511203622698165e-4,7.0072158254622095e-6,6.037041486015598e-6,3.4760954660094757e-6,3.414500581492263e-5,2.0719264246451895e-4,6.685790047499389e-5,3.6285299947777664e-5,6.66839111082508e-6,4.481233363379327e-6,3.459661347448938e-5,5.005004385090373e-5,0.0010022904224062587,3.125466719368852e-4,2.472515805962297e-4,6.711075744625154e-4,3.658092793176573e-4,4.6357754312636036e-4,4.008796888328561e-5,3.94090135572512e-4,2.082555951206283e-4,1.9413208196883316e-4,1.646633271721e-4,1.5460899342211888e-4,1.2490624244669197e-4,1.3514133772305056e-4,7.490957294427976e-5,8.167321827851868e-5,8.904312210347302e-5,9.054454194176712e-5,1.1963100428495266e-4,1720934098.4304,1883087231.8374
4504,1.8756214920582792e-6,4.495172152435823e-5,5.758308563844496e-7,3.0174830356003045e-5,3.310323661546411e-6,2.2923917621616374e-5,3.7713471228559064e-7,1.2929936188441855e-4,3.849128011295e-7,4.645896699429026e-5,2.3413671508208255e-5,1.5375330606193745e-5,1.3117120641581392e-5,6.483824829835207e-5,2.342193989770988e-5,1.304764704680846e-6,5.476175967613729e-5,6.714444256299222e-6,1.0116265531899894e-4,0.0011494117245345909,2.7817291475194358e-5,6.925811280017276e-5,4.1835451342772254e-5,1.9337481443175977e-5,7.169040787694426e-5,4.942789035038881e-5,0,5.7869785803052935e-5,4.215455263646267e-5,0.0011703620221655145,6.799741668782011e-4,6.771730255536955e-4,1.920654333104012e-4,0.001679419134401512,0.0013365535962060922,0.0015976393054063028,0.0012580321485656607,0.0016642608459373717,0.0015441534159876167,0.0013049807213073078,9868126272.39535,10779523896.96278
4505,7.063269685448293e-9,1.2031292401224835e-7,2.0334743536834444e-8,0,4.104677361256964e-9,4.1787150053389e-9,0,1.1469815287064164e-7,1.4226409198674343e-7,7.01462003203971e-8,6.368809684884832e-8,1.0167371768417222e-8,4.141696183297932e-9,5.734907643532082e-8,1.0620514615357027e-7,3.475335651405663e-8,6.18671984417252e-8,3.572018642175106e-8,0,3.493095007722451e-8,6.555005379573628e-4,4.518411152941324e-5,5.1992440839319814e-5,2.0851510523785396e-4,5.8213038971488e-5,1.6346616701394567e-4,0,4.0973588992300795e-4,1.9907591143404895e-4,5.0165546675589235e-5,4.532541854959322e-5,1.3539450014739813e-4,1.2297161227848162e-4,2.2009223530383275e-4,6.605577204879931e-4,8.702603506565542e-4,0.0013992442847554792,0.001032368501673605,0.00128593280166176,7.056730541705944e-4,12702170.902166001,619298310.760366
4508,4.0488342000737133e-7,7.311369403905492e-5,1.0141496405959085e-6,8.449933014466888e-5,4.1661868997200805e-6,6.859403492231385e-5,1.635660328478705e-6,7.972670235977709e-4,8.634758556152312e-6,1.1470498508054619e-4,3.675928872953115e-5,4.2756739892632393e-05,3.6380110911016964e-5,3.994513419631248e-4,6.166987181834925e-5,3.1711277689908756e-6,2.2763581355687094e-4,8.695801609526894e-6,2.204635783109111e-4,0.0012863722434520108,0.0012989022017251865,9.774738965718354e-5,2.3317951038955942e-4,8.944869328716242e-4,2.281165068799845e-4,8.623093007997711e-4,2.3335166164131868e-5,0.0012074071419479757,6.056855188044271e-4,0.0051461506562866,0.004940220477727338,0.0016947240269148043,0.0037190852086468594,0.005189291765868212,0.003679801919803392,0.004927695001485112,0.005921917612316797,0.006269076030354533,0.006253735385790602,0.004998950987550806,24929121144.8526,28719079453.30516
4509,1.0373092229059066e-6,7.302458756154056e-5,1.4237705248837142e-6,8.449933014466888e-5,2.3454003264504302e-6,6.859403492231385e-5,1.9279951617958685e-6,7.972670235977709e-4,1.5190938586029697e-5,9.755525868955855e-5,3.703094839222324e-5,4.2961550334776296e-5,3.5469717624382134e-5,3.9959750937978343e-4,5.6373098637794124e-5,4.385082764413123e-6,2.2418804698317056e-4,9.178581755943124e-6,2.204635783109111e-4,5.668341368345657e-4,2.739350166077497e-4,3.5725133431440244e-4,4.5378522842268377e-4,0.0010340651059758072,5.816258055559869e-4,9.570639804461314e-4,2.3596051345941414e-5,0.0015053556701307119,6.483347740999268e-4,0.0051461506562866,0.004940220477727338,0.0016947240269148043,0.0018857333452293936,0.002343313135317702,0.002381887921675807,0.0020891330748641565,0.002302607556188127,0.002411647560658675,0.002332560944384911,0.002586820555771056,24811821418.7713,26839040855.58512
