sample_code,Pn_delicatissima,Pn_galaxiae,Pn_hasleana,Pn_multiersies,Pn_subpacifica,featureID,important_org,N,N/C,AI-mod,O,DBE,DBE/C
8317,1.00506e-7,6.94522e-8,8.57177e-8,9.15506e-8,3.27696e-8,8317,not,8,0.444444444,0,6,4,0.222222222
8319,8.00844e-9,5.06362e-8,1.23094e-8,2.68821e-6,6.56931e-8,8319,not,1,0.035714286,0.044444444,7,5.5,0.196428571
8320,7.25237e-8,4.9833e-8,1.02721e-7,4.19922e-8,6.73489e-9,8320,not,0,0,0.139534884,11,9,0.321428571
8321,3.42548e-8,1.58939e-7,3.00302e-7,5.16471e-8,6.22518e-9,8321,not,3,0.111111111,0.054054054,9,8,0.296296296
8322,2.7003e-8,3.03355e-7,2.19633e-7,5.16471e-8,6.22518e-9,8322,not,3,0.111111111,0.054054054,9,8,0.296296296
8323,6.02412e-7,8.04048e-8,1.41117e-7,0.0000113122,0.0000195579,8323,not,4,0.114285714,0.649122807,5,23,0.657142857
8324,1.1939e-8,5.48597e-8,3.95404e-8,2.60965e-8,8.70133e-9,8324,not,6,0.1875,0.404255319,5,15,0.46875
8325,7.56733e-8,6.96714e-7,7.17125e-7,8.98888e-8,3.13001e-7,8325,not,1,0.04,0,10,4.5,0.18
8326,7.66906e-8,4.00223e-7,4.57776e-7,8.26454e-8,3.04463e-7,8326,not,1,0.05,0,19,2,0.1
8327,5.46528e-9,8.77951e-8,1.06808e-7,1.62939e-7,2.16951e-7,8327,not,10,0.454545455,0.142857143,10,11,0.5
8328,3.46383e-7,6.12712e-7,5.74523e-8,0.0000340861,8.99864e-6,8328,not,2,0.048780488,0.473684211,2,20,0.487804878
8329,8.84673e-9,4.91627e-7,5.45881e-7,8.09808e-8,3.11501e-7,8329,not,3,0.103448276,0.390243902,11,15,0.517241379
8330,1.00263e-7,2.77921e-7,4.29466e-7,2.225e-8,0,8330,not,13,0.619047619,0,8,10,0.476190476
8331,1.11783e-8,1.63635e-6,1.63262e-6,1.26107e-7,3.40456e-7,8331,important,10,0.416666667,0.625,4,14.5,0.604166667
8332,1.14658e-8,5.31753e-7,4.28188e-7,1.15614e-7,3.40456e-7,8332,important,8,0.333333333,0.619047619,11,16,0.666666667
8333,7.79049e-9,1.01117e-6,6.53561e-7,9.7194e-8,2.98486e-7,8333,important,10,0.5,0,6,10,0.5
8334,1.21825e-8,1.41475e-7,1.62277e-7,2.50944e-8,8.35855e-9,8334,not,0,0,0.175,12,10,0.37037037
8335,1.49582e-8,1.48762e-7,8.74716e-8,8.70012e-8,1.74692e-7,8335,not,0,0,0.306666667,5,14,0.35
8336,2.43729e-7,3.73919e-7,3.72371e-7,3.09595e-7,0.000000207,8336,not,10,0.344827586,0.625,6,18,0.620689655
8337,7.31362e-7,5.02909e-7,2.91845e-7,8.69497e-7,2.93881e-7,8337,not,0,0,0.415384615,9,18,0.486486486
8338,1.02125e-6,0.000003914,4.27656e-6,6.01452e-6,0.0000718023,8338,not,0,0,0.341772152,5,16,0.380952381
8339,8.4484e-8,6.20029e-8,3.28353e-7,3.40078e-8,1.84097e-8,8339,not,3,0.096774194,0.088888889,9,9,0.290322581
8340,5.28229e-6,0.000036781,0.0000236139,0.000260651,0.001706893,8340,not,0,0,0.316455696,5,15,0.357142857
8341,1.2752e-7,4.39994e-7,2.80823e-7,7.54896e-7,3.61219e-7,8341,not,0,0,0,14,5,0.161290323
8342,7.35972e-8,0.0000003498,4.0965e-7,1.99705e-6,3.38703e-6,8342,not,0,0,0.307692308,6,15,0.357142857
8343,2.64796e-7,0.0000011398,5.85998e-7,4.72686e-6,4.63825e-6,8343,not,0,0,0.307692308,6,15,0.357142857
8344,1.96205e-7,2.5224e-7,1.71349e-7,6.7866e-7,6.22319e-7,8344,not,1,0.032258065,0,14,6,0.193548387
8345,2.43028e-7,2.94957e-7,2.01058e-7,7.97815e-7,7.97535e-7,8345,not,4,0.148148148,0,13,6,0.222222222
8346,2.48751e-9,9.9471e-8,9.16956e-9,1.51519e-7,8.83877e-7,8346,not,0,0,0.272727273,7,14,0.333333333
8347,7.39731e-9,1.67683e-7,1.16736e-8,1.33665e-7,5.33502e-7,8347,not,0,0,0.272727273,7,14,0.333333333
8348,5.5274e-7,5.0304e-8,4.58674e-8,9.72108e-8,6.46425e-8,8348,not,7,0.233333333,0.228571429,11,13,0.433333333
8349,1.01063e-7,1.18086e-6,6.13199e-7,3.82501e-6,5.78892e-6,8349,not,0,0,0.265822785,7,14,0.325581395
8350,9.7952e-7,5.53995e-8,3.40276e-8,5.07679e-7,2.486e-8,8350,not,0,0,0.253731343,11,14,0.358974359
8351,7.17636e-7,7.43786e-7,5.00638e-7,4.65889e-6,0.0000256337,8351,not,2,0.048780488,0.126760563,7,9,0.219512195
8352,3.33186e-8,8.06401e-8,8.6562e-8,9.82436e-8,1.44604e-8,8352,not,0,0,0.282051282,8,15,0.348837209
8353,2.19448e-8,9.77454e-7,4.60163e-9,3.96122e-8,6.23206e-7,8353,not,0,0,0.114285714,10,9,0.225
8354,1.5914e-7,4.95856e-7,4.24219e-7,2.00807e-7,2.16344e-7,8354,not,0,0,0,10,4,0.114285714
8355,1.48559e-7,1.97243e-6,1.18857e-7,0.0000180479,0.0000389716,8355,not,1,0.025,0.029411765,8,6,0.15
8356,4.22915e-8,2.28777e-6,3.4939e-9,9.12518e-9,1.21461e-7,8356,not,0,0,0.162162162,10,11,0.261904762
8357,6.63493e-8,2.76928e-7,4.9193e-7,5.4329e-8,2.25114e-7,8357,not,0,0,0,10,6,0.162162162
8358,3.12479e-8,2.48569e-7,1.5346e-7,8.20797e-8,6.80116e-8,8358,not,0,0,0,10,5,0.135135135
8359,2.28289e-10,1.61689e-7,1.12014e-7,7.66123e-7,1.07851e-6,8359,not,7,0.21875,0.162162162,13,13,0.40625
8360,6.57704e-8,5.57893e-7,2.61664e-7,7.31008e-7,5.38421e-9,,,,,,,,
8361,2.22074e-8,4.77584e-7,4.00191e-9,4.66463e-8,0.0000126366,8361,not,1,0.023809524,0.027777778,8,6,0.142857143
8362,1.55195e-7,4.38716e-7,2.64584e-7,0,1.06988e-7,8362,not,2,0.054054054,0,14,8,0.216216216
8363,6.22295e-9,6.24541e-7,2.26195e-7,0,0,8363,not,12,0.444444444,0,14,10,0.37037037
8364,4.9347e-9,7.24339e-8,6.46355e-8,3.1423e-9,0,8364,not,2,0.058823529,0,15,8,0.235294118
8365,1.49626e-7,2.57969e-7,1.60205e-7,9.27118e-7,2.88591e-7,8365,not,0,0,0.220779221,11,14,0.318181818
8366,0,8.33665e-8,6.74622e-8,9.57854e-9,1.18407e-8,8366,important,10,0.344827586,0.130434783,15,14,0.482758621
8367,3.49296e-7,3.27679e-8,5.02138e-9,1.36263e-6,1.17517e-6,8367,not,5,0.131578947,0,7,6,0.157894737
8368,1.06096e-9,4.7624e-7,2.66507e-8,3.25454e-7,7.29454e-8,8368,not,1,0.023809524,0.128571429,12,11,0.261904762
8370,5.52145e-9,8.5809e-7,2.68208e-7,2.53623e-6,9.22389e-7,,,,,,,,
8371,1.66815e-7,0.0000023295,1.67711e-6,0.0000365958,0.000155804,8371,not,0,0,0.138888889,12,11,0.261904762
8372,2.98241e-7,2.74635e-7,2.42702e-7,5.85413e-7,3.7982e-7,8372,not,1,0.018181818,0.438095238,3,25,0.454545455
8373,4.10729e-8,1.43237e-6,3.38489e-9,2.08769e-6,2.63735e-6,8373,not,2,0.043478261,0.265822785,9,16,0.347826087
8374,1.45573e-7,6.3517e-7,4.12153e-8,1.96166e-7,0.0000103389,8374,not,0,0,0.238095238,10,15,0.319148936
8375,5.71773e-8,3.26445e-6,3.38197e-8,6.88834e-7,0.0000424571,8375,not,0,0,0.19047619,10,13,0.276595745
8376,6.84524e-9,9.63257e-8,6.36864e-8,7.18049e-7,3.37039e-6,8376,not,6,0.146341463,0.233333333,10,15,0.365853659
8377,8.22765e-8,3.20524e-7,1.93153e-7,5.61604e-8,0,8377,not,2,0.051282051,0.050847458,15,10,0.256410256
8378,5.17468e-8,4.2796e-7,2.24266e-7,1.94112e-8,4.58787e-8,8378,not,2,0.051282051,0.016949153,15,9,0.230769231
8379,7.92506e-8,3.36498e-7,4.48645e-8,7.05287e-8,1.46049e-7,8379,not,6,0.176470588,0,9,3,0.088235294
8380,1.72258e-7,5.79356e-8,9.67933e-10,2.07571e-7,8.40695e-8,8380,not,8,0.222222222,0,8,8,0.222222222
8381,8.15275e-8,6.79546e-7,4.25498e-7,0,1.86919e-8,8381,not,2,0.051282051,0,15,7,0.179487179
8382,3.93809e-9,3.96617e-7,4.07823e-7,8.30834e-6,0.0000146138,8382,not,0,0,0.184210526,12,13,0.295454545
8383,1.32134e-8,4.54406e-7,8.23349e-8,3.06634e-9,0,8383,not,1,0.023255814,0.3,14,18,0.418604651
8384,2.28391e-8,9.06655e-8,1.40078e-7,2.29317e-7,4.98494e-7,8384,not,5,0.113636364,0.188405797,7,13,0.295454545
8385,0,1.20575e-7,5.38069e-8,4.36451e-9,7.33537e-9,8385,not,10,0.256410256,0.28,6,16,0.41025641
8386,0.0000019062,2.13001e-7,9.90437e-8,1.38803e-6,2.03559e-6,8386,not,1,0.022222222,0.118421053,12,11,0.244444444
8387,9.99912e-7,1.61669e-7,1.51643e-7,4.37488e-6,2.04617e-6,8387,not,1,0.022222222,0.118421053,12,11,0.244444444
8388,2.38115e-7,2.48011e-7,2.49486e-7,3.76404e-7,1.1033e-8,8388,not,1,0.022222222,0.092105263,12,10,0.222222222
8389,7.94439e-8,1.23622e-7,1.89024e-7,0,0,8389,not,6,0.162162162,0,10,7,0.189189189
8390,1.69073e-7,1.41476e-6,9.09846e-7,1.86961e-8,0,8390,not,3,0.083333333,0,16,9,0.25
8391,5.11708e-8,4.3159e-7,5.37178e-7,0,1.48609e-8,8391,not,3,0.083333333,0,16,9,0.25
8392,2.72678e-8,1.64778e-7,2.78235e-7,0,0,8392,not,5,0.151515152,0,15,9,0.272727273
8393,1.79743e-8,6.48616e-8,1.50575e-7,0,0,8393,not,5,0.151515152,0,15,9,0.272727273
8394,6.11869e-8,2.03476e-7,1.33925e-7,5.64388e-9,0,8394,not,2,0.048780488,0.047619048,15,10,0.243902439
8395,5.83043e-9,3.68206e-7,1.12246e-7,1.40887e-6,4.72386e-7,8395,not,6,0.136363636,0.363636364,10,20,0.454545455
8396,3.0858e-7,2.02338e-7,4.03716e-10,2.4817e-8,2.64612e-6,8396,not,6,0.153846154,0.018867925,9,9,0.230769231
8397,2.16868e-8,2.76811e-7,8.91379e-9,9.09931e-8,0.000002061,8397,not,0,0,0.028169014,13,8,0.186046512
8398,6.85891e-9,2.9053e-7,1.32818e-8,6.73754e-8,0.0000164838,8398,not,2,0.043478261,0.157894737,12,13,0.282608696
8399,3.798e-8,1.17984e-7,7.4357e-8,3.06869e-7,7.60684e-7,,,,,,,,
8400,1.21601e-6,8.03208e-7,5.97489e-7,6.36728e-6,0.0000331639,,,,,,,,
8401,1.35819e-6,5.28256e-7,3.96628e-7,5.64286e-8,0,,,,,,,,
8402,9.4592e-7,1.60233e-7,2.55794e-7,4.77944e-8,3.56001e-8,,,,,,,,
8403,3.74038e-9,2.89072e-7,8.18173e-8,3.01132e-7,2.26248e-7,,,,,,,,
8404,7.10676e-9,4.47348e-7,5.97173e-7,2.51924e-9,0,,,,,,,,
8405,2.12487e-8,6.48209e-8,3.78048e-8,2.31867e-7,6.03319e-7,,,,,,,,
8406,1.00214e-6,7.49861e-6,3.39208e-6,2.74511e-6,5.12907e-7,,,,,,,,
8407,9.33195e-8,2.32019e-7,1.2637e-7,9.77145e-7,0.0000020773,,,,,,,,
8408,1.46541e-7,1.49166e-6,2.57677e-6,1.7893e-8,0,,,,,,,,
8409,8.75244e-8,3.08055e-7,4.84579e-7,7.53951e-7,0,,,,,,,,
8410,1.85955e-8,3.76506e-7,6.61575e-7,0,0,,,,,,,,
8411,6.57134e-9,1.86271e-7,3.56661e-7,0,0,,,,,,,,
8412,1.18334e-8,4.14913e-7,4.69237e-7,0,0,,,,,,,,
8413,1.44446e-7,3.23311e-7,7.97144e-8,2.60267e-7,3.33502e-7,8413,not,0,0,0.571428571,0,8,0.571428571
8415,1.28969e-7,6.24368e-8,7.54299e-8,2.22173e-6,5.10011e-6,8415,important,3,0.428571429,0.25,4,4,0.571428571
8416,8.52759e-8,2.3161e-8,7.7202e-9,1.3959e-7,1.4703e-7,8416,not,1,0.125,0,5,3,0.375
8417,7.18201e-8,2.14668e-7,3.18189e-7,4.06398e-7,5.6183e-7,8417,not,4,0.571428571,0.5,4,4.5,0.642857143
8419,1.4025e-7,2.14765e-6,1.71982e-6,1.29328e-7,2.15522e-7,8419,not,2,0.222222222,0,2,2,0.222222222
8420,1.00866e-7,9.09522e-8,7.66969e-8,1.53316e-6,4.67685e-6,8420,important,3,0.428571429,0.25,4,4,0.571428571
8421,1.76317e-7,2.49478e-7,1.8183e-7,8.04456e-7,1.03217e-6,8421,not,1,0.076923077,0.285714286,3,5,0.384615385
8422,8.34071e-8,4.18276e-8,6.07065e-8,1.07131e-7,8.63219e-9,8422,not,0,0,0,2,1,0.066666667
8424,3.71545e-8,1.90426e-8,1.60622e-8,1.80581e-7,1.51345e-7,8424,not,1,0.166666667,0,5,-0.5,-0.083333333
8425,1.94719e-7,1.33693e-7,6.05242e-8,2.24483e-7,3.06953e-7,8425,not,1,0.1,0.083333333,2,3,0.3
8427,4.30448e-8,1.21997e-8,3.35453e-8,6.41562e-8,2.24753e-9,8427,not,0,0,0.0625,2,2,0.117647059
8428,5.52507e-7,2.8229e-8,1.58764e-8,2.51522e-7,2.96849e-7,8428,not,1,0.076923077,0,5,3,0.230769231
8429,1.94504e-7,3.10082e-7,2.56629e-7,3.05907e-7,2.59302e-7,8429,not,1,0.076923077,0,5,2,0.153846154
8430,5.27347e-9,1.00167e-8,2.53398e-8,2.83955e-7,6.339e-8,,,,,,,,
8431,5.51732e-8,5.76683e-8,4.52746e-8,9.58245e-8,4.60763e-8,8431,not,0,0,0.333333333,0,7,0.333333333
8432,2.42096e-8,1.84586e-8,3.79593e-8,0.0000019623,0.0000037797,,,,,,,,
8434,1.90618e-7,6.0452e-8,2.47983e-8,3.36895e-7,3.73918e-7,8434,not,1,0.076923077,0.1,4,3.5,0.269230769
8435,2.16087e-8,4.87215e-8,1.57485e-7,7.29444e-8,7.72336e-8,,,,,,,,
8438,5.05724e-8,2.65471e-8,3.12528e-8,1.17996e-6,1.62108e-6,8438,not,0,0,0.257142857,3,6,0.315789474
8439,1.4933e-7,4.64517e-9,3.25811e-9,4.26723e-8,5.83454e-8,,,,,,,,
8440,9.62449e-8,7.34563e-8,1.18825e-7,5.27309e-7,6.74047e-9,8440,not,3,0.333333333,0,8,5,0.555555556
8441,5.58876e-7,9.08004e-7,6.5614e-7,2.33546e-6,0.0000044901,8441,not,0,0,0.161290323,5,5,0.277777778
8442,1.16173e-7,1.58926e-8,4.23782e-8,6.83006e-8,8.48004e-8,8442,not,1,0.05,0.4,3,9,0.45
8443,5.62838e-8,1.27832e-9,6.44723e-10,8.54076e-10,0,8443,not,1,0.058823529,0,3,2.5,0.147058824
8444,3.36794e-7,3.85105e-7,1.74055e-7,0.0000025002,0.0000302821,8444,not,1,0.0625,0,7,0,0
8447,9.34187e-8,4.08936e-8,5.56949e-8,1.71869e-7,4.80274e-8,8447,not,4,0.285714286,0,7,4,0.285714286
8448,1.28762e-7,0.0000001156,1.9654e-7,9.27354e-7,5.32134e-8,8448,not,5,0.5,0,8,7,0.7
8450,3.69828e-8,7.08595e-8,5.00209e-8,2.70409e-7,5.21562e-7,8450,not,0,0,0.333333333,4,9,0.391304348
8451,1.67915e-7,1.19193e-8,5.26699e-9,1.19394e-7,1.70317e-7,8451,not,0,0,0.285714286,4,8,0.347826087
8452,1.61189e-7,5.36529e-8,3.04983e-8,1.18972e-6,2.25023e-7,8452,not,2,0.111111111,0.44,7,10,0.555555556
8455,6.5436e-7,1.23067e-7,7.0418e-8,1.50193e-6,8.5193e-7,8455,not,2,0.086956522,0,2,1,0.043478261
8456,1.39405e-7,1.23771e-7,7.7807e-8,7.31118e-7,7.53881e-6,,,,,,,,
8457,3.48122e-7,8.49696e-8,4.46737e-8,1.07888e-7,1.21592e-7,8457,not,0,0,0.219512195,5,7,0.304347826
8459,1.06575e-7,5.47638e-8,3.05324e-8,4.29826e-7,4.3038e-7,8459,not,9,0.75,0,5,8,0.666666667
8460,9.17157e-8,1.78292e-7,1.09069e-7,9.48004e-7,0.0000129083,8460,not,1,0.5,0,11,6,3
8461,9.51832e-8,1.3466e-7,9.15005e-8,7.67819e-7,6.8929e-7,8461,not,10,0.588235294,1,3,12,0.705882353
8463,4.29383e-8,6.23162e-8,1.67767e-7,1.88068e-7,1.88744e-7,8463,not,1,0.047619048,0.34375,4,9,0.428571429
8464,1.83297e-7,1.45923e-7,7.8482e-8,8.37501e-7,9.00711e-6,8464,not,0,0,0,3,2,0.5
8465,7.38561e-8,6.6639e-8,7.1751e-8,4.5569e-7,3.02409e-7,8465,not,12,2,0,7,5,0.833333333
8466,2.81946e-8,2.84659e-8,1.60416e-7,0,6.01252e-9,,,,,,,,
8467,7.20882e-7,5.54587e-7,3.50771e-7,6.31804e-6,0.0000293875,8467,not,1,0.043478261,0.131578947,6,6,0.260869565
8468,5.40713e-8,4.06202e-8,5.30928e-8,2.35441e-7,2.2678e-7,8468,not,6,0.285714286,0.037037037,3,5,0.238095238
8469,1.68497e-7,5.12106e-8,6.69306e-8,5.27564e-7,4.77329e-7,8469,not,1,0.058823529,0,9,2,0.117647059
8472,2.88311e-6,6.15757e-6,0.0000077929,4.00076e-6,7.33809e-7,8472,not,1,0.047619048,0,7,3,0.142857143
8474,1.53047e-7,3.50517e-7,4.81969e-7,5.95725e-7,3.14894e-7,8474,not,1,0.045454545,0,7,2,0.090909091
8475,9.29294e-8,1.79882e-7,1.11432e-7,6.97908e-7,0.0000024891,8475,not,0,0,0,8,4,0.16
8477,6.86988e-8,5.50697e-8,1.63411e-7,1.02901e-7,7.65239e-8,8477,not,1,0.035714286,0.395833333,6,13,0.464285714
8478,1.59064e-8,2.23295e-8,5.26164e-8,8.13883e-8,5.73582e-8,8478,not,1,0.035714286,0.395833333,6,13,0.464285714
8479,1.61196e-8,1.95561e-8,6.79614e-8,5.47236e-7,4.88448e-8,8479,not,0,0,0,9,1,0.045454545
8480,8.94146e-7,6.97368e-7,3.11295e-7,4.13266e-6,0.0000278202,,,,,,,,
8481,4.57895e-7,7.86654e-7,6.28411e-7,4.80559e-6,3.41203e-6,8481,not,6,0.333333333,0,8,1.5,0.083333333
8482,2.73662e-7,6.97883e-7,4.24502e-7,1.29904e-7,5.17805e-7,8482,not,6,0.260869565,0,6,4,0.173913043
8483,2.13076e-7,1.65121e-7,2.02064e-7,1.01354e-6,1.65588e-6,8483,not,2,0.076923077,0.2,8,9,0.346153846
8484,1.36263e-7,1.96059e-7,9.63582e-8,0.0000148694,7.35654e-6,8484,not,0,0,0.254901961,7,10,0.344827586
8485,1.11684e-7,1.86106e-8,1.89382e-8,2.87947e-8,0,8485,not,1,0.038461538,0,8,5,0.192307692
8486,6.7571e-8,3.86742e-8,6.86869e-8,2.80507e-6,1.05992e-6,8486,not,1,0.037037037,0,7,4,0.148148148
8487,1.64323e-7,7.9034e-10,5.80469e-9,1.46972e-8,8.41136e-9,8487,not,0,0,0,11,6,0.25
8488,6.78609e-8,4.92514e-9,1.84232e-8,6.22358e-9,5.83011e-8,8488,not,6,0.1875,0.294117647,1,11,0.34375
8489,2.88355e-7,3.9429e-8,1.69872e-8,5.58313e-6,9.57135e-7,8489,not,1,0.035714286,0.155555556,7,8,0.285714286
8490,1.25403e-6,8.07797e-7,5.8292e-7,5.34508e-6,0.0000440842,,,,,,,,
8491,9.13218e-7,1.23845e-7,2.38745e-7,3.52542e-6,7.1367e-7,8491,not,1,0.035714286,0.111111111,7,7,0.25
8492,1.90298e-7,2.70213e-7,1.81132e-7,1.33344e-6,0.0000215854,8492,not,5,0.185185185,0,6,5,0.185185185
8493,1.96598e-7,2.63657e-7,1.61439e-7,1.17734e-6,0.0000197218,8493,not,6,0.25,0,8,5,0.208333333
8494,4.1289e-7,3.26631e-7,2.37759e-7,6.29972e-7,9.22943e-7,8494,not,0,0,0.196078431,7,9,0.3
8495,9.13346e-8,1.73116e-8,1.25725e-8,1.29023e-7,1.60428e-7,8495,not,4,0.137931034,0.441860465,7,15,0.517241379
8496,6.36095e-7,0.00000289,2.94981e-6,4.11577e-6,6.4478e-7,8496,not,4,0.137931034,0.395348837,7,14,0.482758621
8498,1.77066e-7,1.72748e-7,1.0348e-7,1.10248e-6,0.0000123809,8498,not,1,0.037037037,0,10,0,0
8499,8.23681e-7,6.38392e-8,1.27245e-7,1.06046e-7,1.0933e-7,8499,not,3,0.12,0.090909091,11,8.5,0.34
8500,2.01448e-8,6.32207e-8,3.95099e-8,2.77582e-7,0.0000014081,8500,not,7,0.233333333,0.139534884,3,8,0.266666667
8501,1.74623e-7,1.90614e-7,1.00202e-7,9.42178e-7,0.0000122936,8501,not,6,0.24,0,8,5,0.2
8502,2.34051e-7,2.26438e-8,1.04239e-8,2.15083e-7,3.38912e-7,8502,not,4,0.137931034,0.523809524,8,17,0.586206897
8504,1.15763e-7,1.50385e-7,9.61432e-8,1.21339e-6,0.0000183716,8504,not,10,0.384615385,0.185185185,5,10,0.384615385
8505,1.35245e-7,7.8455e-9,2.12485e-8,5.05427e-8,3.13226e-8,8505,not,6,0.193548387,0.086956522,4,7,0.225806452
8506,2.60348e-7,1.10191e-8,1.97122e-8,2.57299e-8,1.89027e-8,8506,not,4,0.148148148,0.083333333,6,8,0.296296296
8507,9.12759e-8,1.57649e-7,5.44923e-7,3.13855e-8,0,8507,not,3,0.111111111,0.054054054,9,8,0.296296296
8508,4.31148e-8,6.26597e-10,6.856e-10,6.77975e-10,2.39151e-8,8508,not,5,0.192307692,0.0625,8,8,0.307692308
8509,1.6253e-7,2.17179e-7,9.31513e-8,8.3971e-7,0.0000165465,8509,not,5,0.172413793,0,7,5,0.172413793
8510,2.91947e-7,1.33551e-8,8.55072e-9,8.17377e-8,6.34506e-8,8510,not,4,0.125,0.428571429,7,16,0.5
8511,1.29682e-7,1.16417e-7,7.16438e-8,7.54214e-7,0.0000146354,8511,not,14,0.538461538,0.391304348,1,12,0.461538462
8512,2.71823e-7,1.32585e-9,9.21456e-9,1.05034e-7,0,8512,not,1,0.035714286,0,10,5,0.178571429
8513,1.04712e-7,6.9649e-8,2.0841e-7,5.39101e-8,7.74719e-8,8513,not,9,0.473684211,0,12,2,0.105263158
8514,1.79343e-7,8.44659e-8,5.3646e-7,1.62291e-7,2.59484e-7,8514,not,16,0.8,2,6,13,0.65
8515,2.55585e-8,1.29474e-7,1.62166e-7,4.59479e-7,1.38331e-8,8515,not,9,0.36,0.208333333,8,11,0.44
8516,5.09958e-7,2.18902e-8,7.17903e-9,2.18612e-7,7.6865e-8,8516,not,2,0.068965517,0.209302326,7,10,0.344827586
8517,1.47437e-7,5.33942e-7,4.6098e-7,3.14399e-6,3.22584e-6,8517,not,0,0,0.342105263,4,15,0.375
8518,0.0000013241,9.2247e-7,4.87034e-7,4.54973e-6,0.0000349942,8518,not,0,0,0.428571429,2,19,0.441860465
8519,8.09303e-8,1.33801e-6,7.68241e-7,4.30513e-6,7.78186e-6,8519,not,0,0,0.315789474,4,14,0.35
8520,1.71936e-7,5.79659e-8,4.65318e-8,3.63859e-7,4.57396e-6,8520,not,0,0,0.315789474,4,14,0.35
8521,1.3567e-7,1.56245e-7,9.17967e-8,1.02132e-6,0.0000153777,8521,not,5,0.166666667,0,7,5,0.166666667
8522,2.21317e-6,2.21482e-6,1.40475e-6,0.0000256768,4.68302e-6,8522,not,4,0.121212121,0.450980392,7,17,0.515151515
8523,2.67158e-7,9.41029e-9,6.59797e-8,1.23565e-7,3.41454e-8,8523,not,6,0.181818182,0.12,4,8,0.242424242
8524,1.33434e-7,1.37689e-7,1.14523e-7,0.0000010708,0.0000151587,8524,not,4,0.133333333,0.022222222,7,6,0.2
8525,1.68673e-7,9.98999e-8,1.80402e-7,3.62814e-8,1.41003e-7,8525,not,7,0.28,0,10,6,0.24
8526,3.17848e-7,8.48619e-10,1.89016e-9,1.34874e-8,0,8526,not,7,0.28,0,10,6,0.24
8527,9.27922e-8,7.69054e-9,1.37019e-8,1.19673e-8,0,8527,not,2,0.074074074,0,9,5,0.185185185
8528,3.71883e-7,3.9719e-9,1.19951e-8,1.61031e-7,2.22499e-8,8528,not,3,0.103448276,0.170731707,9,10,0.344827586
8529,1.87331e-8,2.71804e-10,4.46182e-10,1.39296e-7,2.88488e-7,8529,not,5,0.185185185,0.236842105,4,9.5,0.351851852
8530,4.50779e-7,2.60637e-9,1.62506e-9,5.00183e-8,6.76431e-8,8530,not,12,0.571428571,0.375,8,12,0.571428571
8532,1.42818e-7,2.17251e-8,1.49261e-8,1.75681e-7,1.26157e-7,8532,not,4,0.121212121,0.48,8,18,0.545454545
8533,2.7744e-7,1.98789e-6,1.03532e-6,0.0000131068,9.24775e-6,8533,not,2,0.048780488,0.44,3,19,0.463414634
8534,1.70357e-7,1.37836e-7,9.88319e-8,8.4908e-7,0.0000112472,8534,not,6,0.214285714,0,9,5,0.178571429
8535,1.48942e-7,1.19113e-8,6.99604e-9,1.06402e-7,1.19399e-7,8535,not,6,0.260869565,0,12,9,0.391304348
8536,5.40612e-8,1.41297e-8,2.19599e-8,2.29869e-8,2.787e-8,8536,not,4,0.129032258,0,6,2,0.064516129
8537,2.92958e-7,2.44882e-9,5.82487e-9,2.26036e-8,9.41068e-9,8537,not,5,0.172413793,0.157894737,8,10,0.344827586
8538,1.64772e-8,3.17098e-11,2.50487e-8,3.29805e-7,6.03067e-8,8538,not,2,0.057142857,0.016949153,7,5,0.142857143
8539,8.36209e-7,1.36457e-8,8.16764e-9,1.79661e-8,0,8539,not,4,0.133333333,0.266666667,7,11.5,0.383333333
8540,4.39712e-8,6.99774e-8,9.55182e-8,4.43279e-7,6.89006e-8,8540,not,0,0,0.324324324,6,15,0.375
8541,2.92775e-7,4.27488e-7,3.43061e-7,2.39634e-6,0.000023615,8541,not,5,0.161290323,0,8,5,0.161290323
8542,5.98256e-7,1.30003e-8,1.547e-8,5.24942e-8,1.67538e-8,8542,not,4,0.125,0.375,8,15,0.46875
8544,9.77279e-7,3.71667e-7,4.55514e-7,0.0000198993,0.0000116896,8544,not,0,0,0.341772152,5,16,0.380952381
8546,6.3705e-8,6.4322e-10,1.94684e-8,1.48581e-6,5.86208e-8,8546,not,2,0.057142857,0.016949153,7,5,0.142857143
8547,9.94124e-8,1.51058e-7,6.39974e-8,6.15597e-7,0.0000121842,8547,not,10,0.333333333,0.117647059,6,10,0.333333333
8548,3.1897e-7,1.03746e-9,4.75044e-9,8.80096e-9,9.93674e-10,8548,not,6,0.162162162,0.24137931,4,12,0.324324324
8549,2.20773e-7,7.65776e-7,9.93806e-7,0.0000033878,8.08726e-6,8549,not,0,0,0.333333333,6,16,0.380952381
8550,2.21792e-6,1.57911e-6,6.77216e-7,0.000113581,0.0000575938,8550,not,0,0,0.32,5,15,0.365853659
8551,6.01128e-8,5.39854e-9,2.89267e-7,1.55873e-6,1.82733e-7,8551,not,8,0.235294118,0.106382979,5,9,0.264705882
8552,7.50377e-8,9.99345e-9,3.65343e-9,2.39843e-8,5.68827e-8,8552,not,2,0.055555556,0.050847458,9,7,0.194444444
8553,1.25968e-8,0,2.12286e-8,3.90693e-7,4.95246e-8,8553,not,4,0.117647059,0.019607843,9,7,0.205882353
